feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Flagellin_0.1µg_per_ml
Nuclei_Intensity_LowerQuartileIntensity_CorrGasdermin	0.0039926370520597665	-0.00046609474443663984	-0.003826155054322761	0.003826155054322781
Nuclei_Intensity_LowerQuartileIntensity_CorrMito	0.005410273647250996	-0.000554311544622676	0.013181551497360763	-0.013181551497360834
Nuclei_Intensity_LowerQuartileIntensity_CorrPM	0.009217186621642615	-0.00035176826160558536	-0.08175228614771099	0.0817522861477114
Nuclei_Intensity_LowerQuartileIntensity_CorrRNA	0.009897511054931862	-0.0005889431146571375	-0.038552999483071074	0.038552999483071275
Nuclei_Intensity_MADIntensity_CorrDNA	0.0039238812553037405	-0.0004370588062617587	0.0016551622640057456	-0.0016551622640057543
Nuclei_Intensity_MADIntensity_CorrER	0.008369472830344726	-0.000585086974898586	-0.014424378366556894	0.014424378366556969
Nuclei_Intensity_MADIntensity_CorrGasdermin	0.007855770660280648	-0.0006510940718459636	0.004108836530650731	-0.004108836530650753
Nuclei_Intensity_MADIntensity_CorrMito	0.008706139792098888	-0.000690317485303215	0.008751763861507278	-0.008751763861507323
Nuclei_Intensity_MADIntensity_CorrPM	0.016797332624707062	-0.0008835218493301349	-0.030553322517338923	0.03055332251733908
Nuclei_Intensity_MADIntensity_CorrRNA	0.01203307993276459	-0.0006971508987966594	-0.01571496620316958	0.015714966203169662
Nuclei_Intensity_MassDisplacement_CorrDNA	0.00324495426954019	-0.0003759043992171728	-0.010524253173129574	0.010524253173129628
Nuclei_Intensity_MassDisplacement_CorrER	0.002582047044103919	-0.0003396898728447823	0.0010125819547237055	-0.001012581954723711
Nuclei_Intensity_MassDisplacement_CorrGasdermin	0.002726578642277766	-0.00034544071287322825	0.018060760924429015	-0.01806076092442911
Nuclei_Intensity_MassDisplacement_CorrMito	0.0028699785327358507	-0.0003569449897819444	0.017316049832507743	-0.017316049832507837
Nuclei_Intensity_MassDisplacement_CorrPM	0.007773302437436236	-0.0005848539410365348	-0.011716013026679049	0.01171601302667911
Nuclei_Intensity_MassDisplacement_CorrRNA	0.003932059820035749	-0.00041934684091755214	-0.0004990439526691287	0.0004990439526691313
Nuclei_Intensity_MaxIntensityEdge_CorrDNA	0.0035304744964168577	-0.00039182325563038336	-0.007068691038091265	0.007068691038091301
Nuclei_Intensity_MaxIntensityEdge_CorrER	0.009416600883340176	-0.0006332499255444808	-0.0016037949346064556	0.001603794934606464
Nuclei_Intensity_MaxIntensityEdge_CorrGasdermin	0.006321020539810096	-0.0005240145392633445	0.02424011673881854	-0.024240116738818665
Nuclei_Intensity_MaxIntensityEdge_CorrMito	0.00839507526128458	-0.0006461588784682001	0.03355621323659152	-0.03355621323659169
Nuclei_Intensity_MaxIntensityEdge_CorrPM	0.015279688396695135	-0.0007921404020778206	-0.061247352208925354	0.06124735220892567
Nuclei_Intensity_MaxIntensityEdge_CorrRNA	0.011712715958240638	-0.0006970539925254684	-0.019826241579217037	0.01982624157921714
Nuclei_Intensity_MaxIntensity_CorrDNA	0.004441372735871529	-0.00046349866039429113	0.0026122633302922862	-0.0026122633302922997
Nuclei_Intensity_MaxIntensity_CorrER	0.00903928344288396	-0.0006226104514960761	-0.0016010035174350498	0.0016010035174350583
Nuclei_Intensity_MaxIntensity_CorrGasdermin	0.005455283028525493	-0.00048783937925606574	0.023579520178889826	-0.02357952017888995
Nuclei_Intensity_MaxIntensity_CorrMito	0.008022253676403523	-0.0006311781189670192	0.0316161454442646	-0.03161614544426476
Nuclei_Intensity_MaxIntensity_CorrPM	0.01603998674057905	-0.0008178982489745742	-0.05941802828086458	0.05941802828086489
Nuclei_Intensity_MaxIntensity_CorrRNA	0.011999929404451382	-0.0007116952223916636	-0.019763086116796297	0.019763086116796398
Nuclei_Intensity_MeanIntensityEdge_CorrDNA	0.03275172439762941	-0.0011489856549517733	-0.03535922080856032	0.03535922080856051
Nuclei_Intensity_MeanIntensityEdge_CorrER	0.007571604468011417	-0.0005415438943219611	-0.005180371192162008	0.005180371192162036
Nuclei_Intensity_MeanIntensityEdge_CorrGasdermin	0.0044386309920843026	-0.0004891547236252229	0.01485171654133182	-0.014851716541331897
Nuclei_Intensity_MeanIntensityEdge_CorrMito	0.005733701674972558	-0.0005450060295094141	0.027519642701795334	-0.027519642701795473
Nuclei_Intensity_MeanIntensityEdge_CorrPM	0.009514211131502082	-0.0003962364436834166	-0.07716318129913512	0.07716318129913552
Nuclei_Intensity_MeanIntensityEdge_CorrRNA	0.008636713428717191	-0.0005466569542591707	-0.02867438753957896	0.028674387539579113
Nuclei_Intensity_MeanIntensity_CorrDNA	0.006402806889519441	-0.0005558829446714746	0.004533019253394634	-0.004533019253394658
Nuclei_Intensity_MeanIntensity_CorrER	0.009865788852238877	-0.0006186257243918358	-0.01045803739505102	0.010458037395051073
Nuclei_Intensity_MeanIntensity_CorrGasdermin	0.006029017147068161	-0.0005748246567909206	0.0010627418477146243	-0.00106274184771463
Nuclei_Intensity_MeanIntensity_CorrMito	0.007456549786803435	-0.0006452857653328766	0.014876457593313328	-0.014876457593313406
Nuclei_Intensity_MeanIntensity_CorrPM	0.013271672441669713	-0.0005978821595848402	-0.07319603371317511	0.0731960337131755
Nuclei_Intensity_MeanIntensity_CorrRNA	0.012301208821532628	-0.0006775261884121276	-0.03177504346125409	0.03177504346125427
Nuclei_Intensity_MedianIntensity_CorrDNA	0.004431915319962121	-0.00046439589837098843	0.008774475030697192	-0.008774475030697237
Nuclei_Intensity_MedianIntensity_CorrER	0.009401168224469347	-0.0005885802423685806	-0.01097843738574633	0.010978437385746389
Nuclei_Intensity_MedianIntensity_CorrGasdermin	0.005805226281951015	-0.0005598546754533236	-0.003685715270788932	0.0036857152707889516
Nuclei_Intensity_MedianIntensity_CorrMito	0.007184968467074726	-0.0006348413166250369	0.01121382598197744	-0.0112138259819775
Nuclei_Intensity_MedianIntensity_CorrPM	0.011929790221005598	-0.0005427286060638232	-0.07313829389325031	0.07313829389325069
Nuclei_Intensity_MedianIntensity_CorrRNA	0.012085336060147611	-0.0006733428172586553	-0.03358838811856642	0.0335883881185666
Nuclei_Intensity_MinIntensityEdge_CorrDNA	0.0764018869199482	-0.0018751774010745954	-0.06563919628713408	0.06563919628713442
Nuclei_Intensity_MinIntensityEdge_CorrER	0.001410484533357459	-0.00023302638766475235	-0.00018321837805601105	0.000183218378056012
Nuclei_Intensity_MinIntensityEdge_CorrGasdermin	0.00098051113018216	-0.00023042902874337418	0.0010982516136344314	-0.0010982516136344373
Nuclei_Intensity_MinIntensityEdge_CorrMito	0.0017462698160722878	-0.00030298611261809604	0.01622667842846258	-0.016226678428462666
Nuclei_Intensity_MinIntensityEdge_CorrPM	0.004354756441280805	0.0002190946557667942	-0.06793207699962449	0.06793207699962485
Nuclei_Intensity_MinIntensityEdge_CorrRNA	0.00165817165274873	-0.0001078283930612585	-0.03558992451538762	0.03558992451538781
Nuclei_Intensity_MinIntensity_CorrDNA	0.07562916546327136	-0.001863527763840608	-0.0648230573374865	0.06482305733748683
Nuclei_Intensity_MinIntensity_CorrER	0.003936555127387553	-0.00037631623492137957	-0.003787825830260911	0.003787825830260931
Nuclei_Intensity_MinIntensity_CorrGasdermin	0.0010023591355480255	-0.0002332097835145715	0.00088684054820375	-0.0008868405482037548
Nuclei_Intensity_MinIntensity_CorrMito	0.0017993488202716623	-0.0003093541725256557	0.015745359467386293	-0.015745359467386373
Nuclei_Intensity_MinIntensity_CorrPM	0.005152286151343333	0.00019733103215966187	-0.07639955981537885	0.07639955981537926
Nuclei_Intensity_MinIntensity_CorrRNA	0.002694060770465412	-0.0001837335432716723	-0.040897329869645754	0.04089732986964597
Nuclei_Intensity_StdIntensityEdge_CorrDNA	0.00036255648033534094	-0.00012743384111727794	0.0006138193318975089	-0.0006138193318975121
Nuclei_Intensity_StdIntensityEdge_CorrER	0.009033347844292883	-0.0006142714799586399	-0.0042453739480599805	0.004245373948060003
Nuclei_Intensity_StdIntensityEdge_CorrGasdermin	0.006943339039731988	-0.0005674767637813375	0.023637231093547206	-0.02363723109354733
Nuclei_Intensity_StdIntensityEdge_CorrMito	0.008529214853131961	-0.0006424756259885433	0.029922068025888142	-0.029922068025888298
Nuclei_Intensity_StdIntensityEdge_CorrPM	0.01789203841083986	-0.0009003193118758255	-0.04151693219012217	0.04151693219012239
Nuclei_Intensity_StdIntensityEdge_CorrRNA	0.011404254813270343	-0.0006749535074836473	-0.012184710112134307	0.01218471011213437
Nuclei_Intensity_StdIntensity_CorrDNA	0.0021594356774923273	-0.0003242066130124091	0.0061605738924519916	-0.006160573892452024
Nuclei_Intensity_StdIntensity_CorrER	0.007094380766558439	-0.0005474267242201983	-0.008326631167562435	0.008326631167562479
Nuclei_Intensity_StdIntensity_CorrGasdermin	0.007450457394219012	-0.0006107959315068811	0.013236440847570141	-0.01323644084757021
Nuclei_Intensity_StdIntensity_CorrMito	0.00877733975223649	-0.0006733079797008876	0.018827032024733212	-0.01882703202473331
Nuclei_Intensity_StdIntensity_CorrPM	0.019188964295095756	-0.0009458027693639196	-0.035008212970918995	0.035008212970919175
Nuclei_Intensity_StdIntensity_CorrRNA	0.011528189068113148	-0.0006855911536509276	-0.014036529367168843	0.014036529367168918
Nuclei_Intensity_UpperQuartileIntensity_CorrDNA	0.004804663377429241	-0.0004830326697010015	0.0055756545440088946	-0.005575654544008924
Nuclei_Intensity_UpperQuartileIntensity_CorrER	0.009404472791846419	-0.0006034859046984754	-0.011426857513900653	0.011426857513900712
Nuclei_Intensity_UpperQuartileIntensity_CorrGasdermin	0.006787031805566945	-0.0006053906926379313	-1.1833695736593513e-05	1.1833695736593574e-05
Nuclei_Intensity_UpperQuartileIntensity_CorrMito	0.008107482837120705	-0.0006693448986527398	0.01221895028663941	-0.012218950286639474
Nuclei_Intensity_UpperQuartileIntensity_CorrPM	0.014546987450143711	-0.000686287935153681	-0.06465081390143788	0.06465081390143823
Nuclei_Intensity_UpperQuartileIntensity_CorrRNA	0.012435841042487739	-0.0006842558451066401	-0.027647668546837534	0.02764766854683768
Nuclei_Location_CenterMassIntensity_X_CorrDNA	0.0003106529752303633	3.299192272931964e-05	0.016154124207870893	-0.016154124207870976
Nuclei_Location_CenterMassIntensity_X_CorrER	0.00031044593211804195	3.303339109728275e-05	0.016144776144110324	-0.01614477614411041
Nuclei_Location_CenterMassIntensity_X_CorrGasdermin	0.0003100272235496693	3.293507404990252e-05	0.016138853645559018	-0.0161388536455591
Nuclei_Location_CenterMassIntensity_X_CorrMito	0.0003101188656304821	3.2937211280460216e-05	0.016141361409428564	-0.016141361409428647
Nuclei_Location_CenterMassIntensity_X_CorrPM	0.00031054829898380376	3.2970615903856004e-05	0.01615205522619283	-0.016152055226192914
Nuclei_Location_CenterMassIntensity_X_CorrRNA	0.00031024733928619597	3.294601609649252e-05	0.01614469438048645	-0.016144694380486532
Nuclei_Location_CenterMassIntensity_Y_CorrDNA	0.0006137581772061029	0.0001644477816732272	0.0005981233136088523	-0.0005981233136088555
Nuclei_Location_CenterMassIntensity_Y_CorrER	0.0006137333047299132	0.00016444964722405842	0.0005929199667850867	-0.0005929199667850898
Nuclei_Location_CenterMassIntensity_Y_CorrGasdermin	0.0006136381896431065	0.00016442374657944165	0.0006009095457763953	-0.0006009095457763984
Nuclei_Location_CenterMassIntensity_Y_CorrMito	0.000614059719543647	0.00016447844381407023	0.0006026663255558194	-0.0006026663255558225
Nuclei_Location_CenterMassIntensity_Y_CorrPM	0.0006139611734442552	0.00016447172977184762	0.0005989923340219141	-0.0005989923340219172
Nuclei_Location_CenterMassIntensity_Y_CorrRNA	0.0006139620577985117	0.00016447322088074126	0.0005977341351935767	-0.0005977341351935798
Nuclei_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Location_Center_X	0.00031085008141917836	3.3047861160812104e-05	0.016156115395956207	-0.016156115395956294
Nuclei_Location_Center_Y	0.0006138527452896891	0.00016446198455064457	0.0005980900987715298	-0.000598090098771533
Nuclei_Location_Center_Z	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_X_CorrDNA	0.0003103305821221536	3.2648121472519214e-05	0.01616728435752185	-0.016167284357521933
Nuclei_Location_MaxIntensity_X_CorrER	0.0003106854171895934	3.3455169191495555e-05	0.016121693933766473	-0.016121693933766557
Nuclei_Location_MaxIntensity_X_CorrGasdermin	0.00030566257920272566	3.1773981381517916e-05	0.016078368451093145	-0.01607836845109323
Nuclei_Location_MaxIntensity_X_CorrMito	0.00030690998113358514	3.2325169821792126e-05	0.016079126086310517	-0.0160791260863106
Nuclei_Location_MaxIntensity_X_CorrPM	0.00031124755335709686	3.224726171056874e-05	0.016214688838077296	-0.016214688838077383
Nuclei_Location_MaxIntensity_X_CorrRNA	0.0003088962545553242	3.318905189964887e-05	0.016082441402250847	-0.01608244140225093
Nuclei_Location_MaxIntensity_Y_CorrDNA	0.0006132531844843525	0.00016428279791158397	0.0006618484157283534	-0.0006618484157283568
Nuclei_Location_MaxIntensity_Y_CorrER	0.0006114956727628629	0.0001640863150085948	0.0006483080849124167	-0.0006483080849124201
Nuclei_Location_MaxIntensity_Y_CorrGasdermin	0.0006141244843954619	0.0001641458981145125	0.0008401417897159534	-0.000840141789715958
Nuclei_Location_MaxIntensity_Y_CorrMito	0.0006173054327881511	0.0001646094743504334	0.0008202832684140655	-0.0008202832684140698
Nuclei_Location_MaxIntensity_Y_CorrPM	0.0006166584290909771	0.00016488342848799495	0.0005450147386665035	-0.0005450147386665065
Nuclei_Location_MaxIntensity_Y_CorrRNA	0.0006108487416078834	0.00016381189099528516	0.0007749367833534263	-0.0007749367833534303
Nuclei_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	0.0003760154837896268	0.00011509420685512997	0.006570066618006494	-0.006570066618006529
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0009722672637696439	-0.00021214334957519044	-0.00031037833204333173	0.00031037833204333336
Nuclei_Neighbors_FirstClosestObjectNumber_Adjacent	0.02811611094962696	0.001096827148731086	0.00576449890932796	-0.00576449890932799
Nuclei_Neighbors_NumberOfNeighbors_Adjacent	0.0004029474444869896	0.00011365920758920293	0.00782909477481939	-0.00782909477481943
Nuclei_Neighbors_PercentTouching_Adjacent	0.00027656142816412377	0.00010375884429903791	0.0031354846051610446	-0.003135484605161061
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.003012651670153188	-0.00036005795876458763	-0.007915967025708128	0.00791596702570817
Nuclei_Neighbors_SecondClosestObjectNumber_Adjacent	0.028427488325874495	0.0011018212936020478	0.0060468964617718425	-0.006046896461771874
Nuclei_RadialDistribution_FracAtD_CorrDNA_1of4	0.0005238428110929672	0.0001504058022116396	0.003706871101372881	-0.0037068711013729006
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4	0.0009709666024316777	0.00019814350168323455	0.008044387741667375	-0.008044387741667417
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4	0.001175195870188328	0.00018531391893033029	0.01848568096404095	-0.018485680964041046
Nuclei_RadialDistribution_FracAtD_CorrDNA_4of4	0.0013500473950430747	-0.00022711622770376518	-0.01241891845384913	0.012418918453849195
Nuclei_RadialDistribution_FracAtD_CorrER_1of4	0.0005117114409660672	-8.35565115116341e-05	-0.017887212474507194	0.017887212474507287
Nuclei_RadialDistribution_FracAtD_CorrER_2of4	0.0006644783209369676	-0.00012025314809204819	-0.0170565987143976	0.01705659871439769
Nuclei_RadialDistribution_FracAtD_CorrER_3of4	0.004681604697088004	-0.0004581514140871937	-0.015183748713437615	0.015183748713437695
Nuclei_RadialDistribution_FracAtD_CorrER_4of4	0.0020302482357882345	0.0002698611034027608	0.019188799597224082	-0.019188799597224186
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.00030660433202223114	8.924673560016363e-05	-0.014576271120979097	0.014576271120979173
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.0004823826484354754	0.00012004487348289444	-0.017458990846367102	0.017458990846367196
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.001513395765513903	-1.5871436179642597e-05	-0.0404689167820447	0.040468916782044916
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.0007688543606942932	-8.550312759953405e-05	0.02845334101224104	-0.028453341012241194
Nuclei_RadialDistribution_FracAtD_CorrMito_1of4	0.00031227075105100255	7.929725196238316e-05	-0.016061350175341917	0.016061350175342
Nuclei_RadialDistribution_FracAtD_CorrMito_2of4	0.00037806888694869034	8.967898674509254e-05	-0.017526695543722614	0.017526695543722708
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4	0.001854580479084933	-0.00015047487508429268	-0.0358519479217406	0.03585194792174079
Nuclei_RadialDistribution_FracAtD_CorrMito_4of4	0.0006496008937644238	-1.673413718522544e-05	0.02707095746665973	-0.02707095746665987
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4	7.753993301562456e-05	6.357067642485294e-06	-0.009203926214682258	0.009203926214682306
Nuclei_RadialDistribution_FracAtD_CorrPM_2of4	4.715752756845326e-05	2.4908117351272255e-06	-0.007178193605156086	0.007178193605156125
Nuclei_RadialDistribution_FracAtD_CorrPM_3of4	0.0010753799008832443	-0.00020253550220675865	-0.012920811196602155	0.012920811196602221
Nuclei_RadialDistribution_FracAtD_CorrPM_4of4	0.0002549346352653803	7.214835105376222e-05	0.011232397006933927	-0.011232397006933986
Nuclei_RadialDistribution_FracAtD_CorrRNA_1of4	0.00021170345016041647	4.87901286359739e-06	-0.015205024968152944	0.015205024968153022
Nuclei_RadialDistribution_FracAtD_CorrRNA_2of4	0.00022175296420978707	-1.3070868636099163e-05	-0.01502603217861654	0.015026032178616618
Nuclei_RadialDistribution_FracAtD_CorrRNA_3of4	0.00342771973062006	-0.0003636839408693787	-0.021987340769737396	0.02198734076973751
Nuclei_RadialDistribution_FracAtD_CorrRNA_4of4	0.0009538261023217531	0.00014689680877503597	0.020647214823894075	-0.020647214823894183
Nuclei_RadialDistribution_MeanFrac_CorrDNA_1of4	0.00010453229295570576	-4.1525100876283854e-05	0.009675063450565005	-0.009675063450565055
Nuclei_RadialDistribution_MeanFrac_CorrDNA_2of4	0.00015569518870317545	-5.1623525867664664e-05	0.011731324079922788	-0.01173132407992285
Nuclei_RadialDistribution_MeanFrac_CorrDNA_3of4	0.0003325578392220363	-3.7737786018951025e-05	0.018921965557572466	-0.018921965557572563
Nuclei_RadialDistribution_MeanFrac_CorrDNA_4of4	0.00034941300690771726	-5.656723438538925e-05	-0.015800273725404105	0.015800273725404188
Nuclei_RadialDistribution_MeanFrac_CorrER_1of4	0.0048020142235900565	-0.0004391156033471682	-0.02245970269744573	0.02245970269744585
Nuclei_RadialDistribution_MeanFrac_CorrER_2of4	0.006935165873460436	-0.0005321907290686305	-0.02400335445658186	0.02400335445658199
Nuclei_RadialDistribution_MeanFrac_CorrER_3of4	0.011371216252875738	-0.0007091721506446931	-0.019680047482045545	0.01968004748204565
Nuclei_RadialDistribution_MeanFrac_CorrER_4of4	0.010473392566902495	0.0006667748873484627	0.024154181701276672	-0.024154181701276797
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0022063437503268	-0.00026685254683494206	-0.021607345405476628	0.02160734540547674
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.0033326780854399107	-0.0003067966805626487	-0.03139235090939094	0.031392350909391104
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.0070349887443135195	-0.00035847431623867133	-0.057246073652189686	0.05724607365218999
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.004803169502198057	0.0003149963760103756	0.04599916111700321	-0.045999161117003445
Nuclei_RadialDistribution_MeanFrac_CorrMito_1of4	0.002559635490516743	-0.00028767256831041624	-0.024623836815674136	0.024623836815674267
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4	0.003968467874310488	-0.00035090960048716693	-0.030988600131035403	0.030988600131035562
Nuclei_RadialDistribution_MeanFrac_CorrMito_3of4	0.009409585207045046	-0.0005185292687508789	-0.049978097371848815	0.04997809737184908
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4	0.006112127607956208	0.0004109880400854361	0.042754070419964305	-0.042754070419964534
Nuclei_RadialDistribution_MeanFrac_CorrPM_1of4	0.0037207040738508335	-0.0004159619300761665	-0.010026440055460311	0.010026440055460363
Nuclei_RadialDistribution_MeanFrac_CorrPM_2of4	0.005881069056400512	-0.0005205350770106701	-0.0122499529300544	0.012249952930054464
Nuclei_RadialDistribution_MeanFrac_CorrPM_3of4	0.008759170991376686	-0.0006079952630319351	-0.021567326979842778	0.021567326979842892
Nuclei_RadialDistribution_MeanFrac_CorrPM_4of4	0.008069806749647968	0.0005945955920476965	0.019885971558085296	-0.0198859715580854
Nuclei_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0036710651319411536	-0.0003833135487780404	-0.020696127075507383	0.02069612707550749
Nuclei_RadialDistribution_MeanFrac_CorrRNA_2of4	0.005703041693244093	-0.0004778174630374212	-0.024075802087419773	0.0240758020874199
Nuclei_RadialDistribution_MeanFrac_CorrRNA_3of4	0.011542325686123123	-0.0006861980953124095	-0.028979248133080733	0.028979248133080882
Nuclei_RadialDistribution_MeanFrac_CorrRNA_4of4	0.009020674594869105	0.0006000406070443447	0.029696141181666136	-0.02969614118166629
Nuclei_RadialDistribution_RadialCV_CorrDNA_1of4	0.0008910674093469684	-0.00020563232307376782	0.006451984996928837	-0.006451984996928871
Nuclei_RadialDistribution_RadialCV_CorrDNA_2of4	0.003712619428440811	-0.0003999498952470495	-0.007007342262792159	0.007007342262792196
Nuclei_RadialDistribution_RadialCV_CorrDNA_3of4	0.006759951004673415	-0.0005305331057869119	-0.011722476088456387	0.011722476088456448
Nuclei_RadialDistribution_RadialCV_CorrDNA_4of4	0.0013083920476487654	-0.00023752707269964846	-0.003616826869159045	0.003616826869159064
Nuclei_RadialDistribution_RadialCV_CorrER_1of4	0.004455773083628767	-0.00042164887685886286	-0.016771736332717523	0.01677173633271761
Nuclei_RadialDistribution_RadialCV_CorrER_2of4	0.005693734799000927	-0.0004766377406801323	-0.016275462550665542	0.01627546255066563
Nuclei_RadialDistribution_RadialCV_CorrER_3of4	0.005635681911641877	-0.0004905265317489402	-0.008944649683567516	0.008944649683567563
Nuclei_RadialDistribution_RadialCV_CorrER_4of4	0.006705132767667821	-0.0005545760076805848	-0.0024379289298686354	0.0024379289298686485
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.004566311183724858	-0.00045133080660784215	0.010189088454196348	-0.010189088454196402
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.005764423999042201	-0.0005101866117518479	0.009314082889914399	-0.009314082889914447
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.006837750605903081	-0.0005623953476472888	0.014671036868022368	-0.014671036868022444
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.005732989372416508	-0.0005118367635361155	0.023684731286463194	-0.02368473128646332
Nuclei_RadialDistribution_RadialCV_CorrMito_1of4	0.00482309683045723	-0.00047114611302743656	0.0049414119463087585	-0.0049414119463087845
Nuclei_RadialDistribution_RadialCV_CorrMito_2of4	0.00639093933900714	-0.0005398896472844886	0.006506190584988974	-0.006506190584989009
Nuclei_RadialDistribution_RadialCV_CorrMito_3of4	0.00717237402167592	-0.0005792507013360224	0.011500313917561657	-0.011500313917561716
Nuclei_RadialDistribution_RadialCV_CorrMito_4of4	0.00618942739248618	-0.0005390682967559281	0.02188423164193846	-0.021884231641938576
Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.008566655505310328	-0.0006085171711048055	-0.011195115870403092	0.011195115870403151
Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.013489128358005642	-0.0007611439800991039	-0.01424432074551081	0.014244320745510887
Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.015470428926110613	-0.0008314412119802617	-0.01515178910923146	0.01515178910923154
Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.0158187772482139	-0.0008480946256517154	-0.01755924982635472	0.017559249826354813
Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.004918741676100846	-0.00044512190350383244	-0.015356529923034032	0.015356529923034112
Nuclei_RadialDistribution_RadialCV_CorrRNA_2of4	0.008271668511985908	-0.000590230151915014	-0.013283207280207085	0.013283207280207153
Nuclei_RadialDistribution_RadialCV_CorrRNA_3of4	0.009023927566302214	-0.0006320323908669318	-0.007740829553345629	0.00774082955334567
Nuclei_RadialDistribution_RadialCV_CorrRNA_4of4	0.008864492612499886	-0.0006374774842082515	-0.003657494229865341	0.00365749422986536
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.0010077134747273897	0.00019955157112275923	-0.01867715272841612	0.01867715272841622
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.001048653610717265	0.00020040484858030067	-0.019689807142984746	0.01968980714298485
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.001152719884485509	0.00021035413117045812	-0.02088367051172157	0.02088367051172168
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.0009547674183147947	0.00018999005162472746	-0.019178625388713552	0.01917862538871365
Nuclei_Texture_AngularSecondMoment_CorrER_3_00_256	0.007360844106705455	0.0005454485899316958	0.011353577665349952	-0.011353577665350013
Nuclei_Texture_AngularSecondMoment_CorrER_3_01_256	0.0069604370408205	0.0005291734279483865	0.01088115092885375	-0.010881150928853807
Nuclei_Texture_AngularSecondMoment_CorrER_3_02_256	0.007397792127622038	0.0005508336985616431	0.009475062999864095	-0.009475062999864144
Nuclei_Texture_AngularSecondMoment_CorrER_3_03_256	0.007054970117328696	0.0005325885081199128	0.010736153175455378	-0.010736153175455435
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.006786768191951342	0.0005463579419855676	-0.009449461357172551	0.0094494613571726
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.006753439204688405	0.0005440983895200708	-0.009548222941638837	0.009548222941638887
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.006906563615963646	0.0005517077999901369	-0.010039044253185605	0.010039044253185657
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.006765425103194556	0.0005445969561852819	-0.009584041016616104	0.009584041016616154
Nuclei_Texture_AngularSecondMoment_CorrMito_3_00_256	0.006628648508391621	0.0005497618008725913	-0.010952154217434144	0.010952154217434201
Nuclei_Texture_AngularSecondMoment_CorrMito_3_01_256	0.006662585167223067	0.000550438925338218	-0.010692497411779035	0.01069249741177909
Nuclei_Texture_AngularSecondMoment_CorrMito_3_02_256	0.006739458961626643	0.0005546016814388149	-0.011200531547066656	0.011200531547066715
